,Unnamed: 0,Rating,Location,Headquarters,Size,Type of ownership,Sector,Revenue,Employer Provided Salary,Salary Per Hour,min salary,max salary,mean salary,Company,age,Company - Private,Company - Public,Government,Hospital,Nonprofit Organization,Other Organization,Subsidiary or Business Segment,le_sectors,mathematics,python, r ,machine learning,aws,cloud,excel,Senior/Junior,Role,No of competitors,Loc==HQ
729,729,2.9, NY, NC,1001 - 5000 ,Company - Private,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,44,96,70.0,Q2 Solutions,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Data Scientist,0,0
730,730,-1.0, MA, CA,Unknown,Company - Private,Other Sectors,Unknown / Non-Applicable,1,0,100,140,120.0,Kronos Bio,-1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,Data Scientist,0,0
731,731,3.4, MA, MA,1001 - 5000 ,Company - Private,Insurance,$100 - $500 million ,0,0,61,119,90.0,Arbella Insurance,32,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,Data or ML Engineer,0,1
732,732,4.1, CA, CA,1 - 50 ,Company - Private,Education,Unknown / Non-Applicable,0,0,80,142,111.0,CK-12 Foundation,13,1,0,0,0,0,0,0,3,0,1,0,1,1,1,1,0,Data or ML Engineer,0,1
733,733,3.9, CA, CA,51 - 200 ,Company - Public,Information Technology,Unknown / Non-Applicable,0,0,99,178,138.5,Life360,12,0,1,0,0,0,0,0,6,0,1,1,0,0,0,0,1,Data Analyst,0,1
734,734,3.6, MA, MA,5001 - 10000 ,Company - Private,Insurance,$10+ billion ,0,0,37,100,68.5,MassMutual,169,1,0,0,0,0,0,0,7,1,0,0,0,0,0,1,0,Data Scientist,0,1
735,735,3.9, CA, CA,201 - 500 ,Company - Private,Information Technology,$100 - $500 million ,0,0,62,113,87.5,Fivestars,9,1,0,0,0,0,0,0,6,0,1,0,0,1,1,1,0,Data or ML Engineer,2,1
736,736,3.6, PA, NC,10000+ ,Company - Public,Biotech & Pharmaceuticals,$2 - $5 billion ,0,0,86,137,111.5,IQVIA,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Data Scientist,3,0
737,737,3.9, MA, United Kingdom,10000+ ,Company - Public,Biotech & Pharmaceuticals,$10+ billion ,0,0,58,111,84.5,GSK,190,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Data Scientist,3,0
738,738,4.4, TN, CA,1001 - 5000 ,Company - Public,Information Technology,$100 - $500 million ,0,0,72,133,102.5,Eventbrite,14,0,1,0,0,0,0,0,6,0,1,0,1,1,1,0,1,Data or ML Engineer,3,0
739,739,2.6, PA, PA,501 - 1000 ,College / University,Education,Unknown / Non-Applicable,0,0,56,91,73.5,Software Engineering Institute,36,0,0,0,0,0,0,0,3,1,0,0,1,0,0,1,0,Data Scientist,0,1
740,740,3.2, PA, PA,1 - 50 ,Company - Private,Business Services,$5 - $10 million ,0,0,95,160,127.5,"Numeric, LLC",-1,1,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,Data Scientist,0,1
741,741,3.6, OH, VA,501 - 1000 ,Nonprofit Organization,Other Sectors,$50 - $100 million ,0,0,61,126,93.5,Riverside Research Institute,53,0,0,0,0,1,0,0,9,0,1,0,1,0,0,0,0,Data Scientist,0,0
